,title,description,image
387,Captains Courageous,"A spoiled brat who falls overboard from a steamship in the 1920s gets picked up by a New England fishing boat, where he's made to earn his keep by joining the crew in their work.",https://m.media-amazon.com/images/M/MV5BODI5NjhiNjktYzhkNi00ODFkLTg0NTgtZDQ2M2E5ZTY2ZGM0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
388,Like Stars on Earth,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
389,Brother Bear,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",https://m.media-amazon.com/images/M/MV5BMTIyNTAyNDYxNF5BMl5BanBnXkFtZTYwNjYwMjg2.jpg
391,The Good Dinosaur,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",https://m.media-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@.jpg
392,Wish,"17-year-old Asha and her goat Valentino navigate Rosas, the kingdom of wishes, where wishes can literally come true.",https://m.media-amazon.com/images/M/MV5BNzY0MTEzMWUtOWQ1Ny00MTAzLWE4MmYtYWJhODQyMzMzNjVkXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
393,Goodbye,A heartwarming story of the Bhalla family that depicts their journey of grief and self-discovery after they suffer the loss of their loved one.,https://m.media-amazon.com/images/M/MV5BNGNjMWIyMTMtMGU3Yi00MmJmLWE5MzMtZGM5YzlhM2JlYWI3XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
394,Tad the Lost Explorer and the Emerald Tablet,"Tad accidentally unleashes an ancient spell endangering the lives of his friends: Mummy, Jeff and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure, in order to put an end to the curse of the Mummy.",https://m.media-amazon.com/images/M/MV5BNmEzOTJlOTMtYTJhMC00YTFhLWI0MDYtOWM1NGRhNjkxZDNhXkEyXkFqcGdeQXVyOTE1MjI5OTc@.jpg
395,Heavyweights,"Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that it is a woodland hellhole run by a psycho ex-fitness instructor.",https://m.media-amazon.com/images/M/MV5BYjg4NWFhNjQtMWYzZi00Y2RiLWJlZmUtOWZkZTM5MmNkNTQyXkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg
396,My Summer Story,"In this sequel to A Christmas Story (1983), it is now summer in the Parker family and the usual number of events is happening in their separate lives.",https://m.media-amazon.com/images/M/MV5BZjlmZThiYWUtMTUxNi00MTY3LWI3N2ItNmEzZTk2NTAwZWE0XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
398,Fiddler on the Roof,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.",https://m.media-amazon.com/images/M/MV5BODQ5NGUzMzQtZTJjZC00MTk0LThjNmMtYzRjMjI1YTZiNmM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
400,Blue's Big City Adventure,Josh and Blue head to New York City to audition for a big Broadway musical.,https://m.media-amazon.com/images/M/MV5BZTJlMzVlZGMtNDg0MS00MTMxLWFiNjMtNWNmOWMxNTk3Zjg0XkEyXkFqcGdeQXVyMTM0NTUzNDIy.jpg
402,National Treasure 3,The plot is unknown at this time.,https://m.media-amazon.com/images/M/MV5BMTdiODgyNmQtMzQ1Ni00NzkwLWI1ODgtMDVkODNjYTEyYjU1XkEyXkFqcGdeQXVyMTQ4MTE5NTE1.jpg
404,Garfield,"Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.",https://m.media-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3.jpg
405,Three Men and a Baby,Three bachelors find themselves forced to take care of a baby left by one of the guys' girlfriends.,https://m.media-amazon.com/images/M/MV5BYzI5N2ZjZDMtYzZjMi00YTYxLThiN2MtZDBkZGJiMzMxZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
408,Bedtime Stories,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,https://m.media-amazon.com/images/M/MV5BMjA5Njk5MTUxNF5BMl5BanBnXkFtZTcwMDI3MTg5MQ@@.jpg
409,Christopher Robin,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",https://m.media-amazon.com/images/M/MV5BMjAzOTM2OTAyNF5BMl5BanBnXkFtZTgwNTg5ODg1NTM@.jpg
410,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",https://m.media-amazon.com/images/M/MV5BNzMyMGI1N2UtNzc5YS00OGNkLTg1OTktMTNkMmY2Zjk1NTQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
412,Lost in Space,"After crash-landing on an alien planet, the Robinson family fight against all odds to survive and escape, but they're surrounded by hidden dangers.",https://m.media-amazon.com/images/M/MV5BZTY5YjQwYmEtOWJiNy00NDBmLTgxM2YtMmVkMmI0NzE1N2FjXkEyXkFqcGdeQXVyMjg1NDcxNDE@.jpg
418,Ice Age: Collision Course,"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend.",https://m.media-amazon.com/images/M/MV5BMzFjYWM5NzgtMGIwMi00MmE3LWE3NTgtNmIwMmRkNmFmYzJkXkEyXkFqcGdeQXVyNDQ2MTMzODA@.jpg
423,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.",https://m.media-amazon.com/images/M/MV5BODdkMTk5ODMtYjhkMS00MGNlLThkMmItYjRjMTc2ZWY1OWIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
428,The Parent Trap,"Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",https://m.media-amazon.com/images/M/MV5BNWYyMzJhNzEtMzFkNC00M2U0LTkwMWYtYWVkN2Y2MGI5ODZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
429,Miracle on 34th Street,A lawyer and a little girl must prove that a man claiming to be Santa Claus is the real thing.,https://m.media-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
433,Open Season,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",https://m.media-amazon.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@.jpg
434,Free Willy,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",https://m.media-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
435,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show.",https://m.media-amazon.com/images/M/MV5BMDRiNTAwNmYtZWY0Ni00MzI4LTg5OTYtZDdjYjNlM2E2ZmRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
438,Daddy Day Care,Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.,https://m.media-amazon.com/images/M/MV5BNTZiYjEzY2UtMzA2OC00NjM1LWFlMjItMzg4MTAwOTU2YzYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
